"sub_sp","inter_sp","lag","correlation","site"
"Alosa_sapidissima","Amphipoda",-16,0.366365365068855,"NW"
"Alosa_sapidissima","Amphipoda",-15,0.355719458230308,"NW"
"Alosa_sapidissima","Amphipoda",-14,0.344638278236217,"NW"
"Alosa_sapidissima","Amphipoda",-13,0.334141659091134,"NW"
"Alosa_sapidissima","Amphipoda",-12,0.324587319958042,"NW"
"Alosa_sapidissima","Amphipoda",-11,0.316716876538893,"NW"
"Alosa_sapidissima","Amphipoda",-10,0.31052344429521,"NW"
"Alosa_sapidissima","Amphipoda",-9,0.306788514484442,"NW"
"Alosa_sapidissima","Amphipoda",-8,0.305568497610513,"NW"
"Alosa_sapidissima","Amphipoda",-7,0.30716844291663,"NW"
"Alosa_sapidissima","Amphipoda",-6,0.311492839351348,"NW"
"Alosa_sapidissima","Amphipoda",-5,0.318616302050632,"NW"
"Alosa_sapidissima","Amphipoda",-4,0.328188834535102,"NW"
"Alosa_sapidissima","Amphipoda",-3,0.340461077369945,"NW"
"Alosa_sapidissima","Amphipoda",-2,0.355391717213642,"NW"
"Alosa_sapidissima","Amphipoda",-1,0.372604213388633,"NW"
"Alosa_sapidissima","Amphipoda",0,0.392408164147466,"NW"
"Alosa_sapidissima","Amphipoda",1,0.382252303976771,"NW"
"Alosa_sapidissima","Amphipoda",2,0.365815546252804,"NW"
"Alosa_sapidissima","Amphipoda",3,0.343405908001092,"NW"
"Alosa_sapidissima","Amphipoda",4,0.315384081394832,"NW"
"Alosa_sapidissima","Amphipoda",5,0.282846376139403,"NW"
"Alosa_sapidissima","Amphipoda",6,0.245235541686063,"NW"
"Alosa_sapidissima","Amphipoda",7,0.205407311301926,"NW"
"Alosa_sapidissima","Amphipoda",8,0.164073561662987,"NW"
"Alosa_sapidissima","Amphipoda",9,0.122240464009653,"NW"
"Alosa_sapidissima","Amphipoda",10,0.0816347386539809,"NW"
"Alosa_sapidissima","Amphipoda",11,0.0440529285888808,"NW"
"Alosa_sapidissima","Amphipoda",12,0.010182132754975,"NW"
"Alosa_sapidissima","Amphipoda",13,-0.0178063879278115,"NW"
"Alosa_sapidissima","Amphipoda",14,-0.0412123920185773,"NW"
"Alosa_sapidissima","Amphipoda",15,-0.058477054189119,"NW"
"Alosa_sapidissima","Amphipoda",16,-0.0688597499511301,"NW"
"Alosa_sapidissima","Amphipoda",-16,0.20712346507616,"NE"
"Alosa_sapidissima","Amphipoda",-15,0.23540435775401,"NE"
"Alosa_sapidissima","Amphipoda",-14,0.262307466166421,"NE"
"Alosa_sapidissima","Amphipoda",-13,0.287462307005797,"NE"
"Alosa_sapidissima","Amphipoda",-12,0.310541694840919,"NE"
"Alosa_sapidissima","Amphipoda",-11,0.331260098946636,"NE"
"Alosa_sapidissima","Amphipoda",-10,0.34969261660914,"NE"
"Alosa_sapidissima","Amphipoda",-9,0.365653354307631,"NE"
"Alosa_sapidissima","Amphipoda",-8,0.379630896572044,"NE"
"Alosa_sapidissima","Amphipoda",-7,0.392156493266887,"NE"
"Alosa_sapidissima","Amphipoda",-6,0.403318411631022,"NE"
"Alosa_sapidissima","Amphipoda",-5,0.413467806347808,"NE"
"Alosa_sapidissima","Amphipoda",-4,0.423258921473307,"NE"
"Alosa_sapidissima","Amphipoda",-3,0.432925320504959,"NE"
"Alosa_sapidissima","Amphipoda",-2,0.442678321388493,"NE"
"Alosa_sapidissima","Amphipoda",-1,0.452593742546743,"NE"
"Alosa_sapidissima","Amphipoda",0,0.463116157352466,"NE"
"Alosa_sapidissima","Amphipoda",1,0.472742091107191,"NE"
"Alosa_sapidissima","Amphipoda",2,0.481212397291199,"NE"
"Alosa_sapidissima","Amphipoda",3,0.488333307582494,"NE"
"Alosa_sapidissima","Amphipoda",4,0.494184878556837,"NE"
"Alosa_sapidissima","Amphipoda",5,0.498498026692438,"NE"
"Alosa_sapidissima","Amphipoda",6,0.501033089617613,"NE"
"Alosa_sapidissima","Amphipoda",7,0.501442734891022,"NE"
"Alosa_sapidissima","Amphipoda",8,0.499923188484341,"NE"
"Alosa_sapidissima","Amphipoda",9,0.495776547017986,"NE"
"Alosa_sapidissima","Amphipoda",10,0.488446559632731,"NE"
"Alosa_sapidissima","Amphipoda",11,0.478858834607347,"NE"
"Alosa_sapidissima","Amphipoda",12,0.466208700468578,"NE"
"Alosa_sapidissima","Amphipoda",13,0.451179766746838,"NE"
"Alosa_sapidissima","Amphipoda",14,0.433118191178444,"NE"
"Alosa_sapidissima","Amphipoda",15,0.413444084912023,"NE"
"Alosa_sapidissima","Amphipoda",16,0.392164426539436,"NE"
"Alosa_sapidissima","Amphipoda",-16,0.263507668695469,"BC"
"Alosa_sapidissima","Amphipoda",-15,0.297157367501696,"BC"
"Alosa_sapidissima","Amphipoda",-14,0.328995434607383,"BC"
"Alosa_sapidissima","Amphipoda",-13,0.35881452735574,"BC"
"Alosa_sapidissima","Amphipoda",-12,0.386504861307369,"BC"
"Alosa_sapidissima","Amphipoda",-11,0.412120956086579,"BC"
"Alosa_sapidissima","Amphipoda",-10,0.435944200038307,"BC"
"Alosa_sapidissima","Amphipoda",-9,0.458263669492193,"BC"
"Alosa_sapidissima","Amphipoda",-8,0.479440320406695,"BC"
"Alosa_sapidissima","Amphipoda",-7,0.499915927339657,"BC"
"Alosa_sapidissima","Amphipoda",-6,0.520066424496783,"BC"
"Alosa_sapidissima","Amphipoda",-5,0.540320511969474,"BC"
"Alosa_sapidissima","Amphipoda",-4,0.561105971015897,"BC"
"Alosa_sapidissima","Amphipoda",-3,0.582706642261118,"BC"
"Alosa_sapidissima","Amphipoda",-2,0.60521632527829,"BC"
"Alosa_sapidissima","Amphipoda",-1,0.628788610000341,"BC"
"Alosa_sapidissima","Amphipoda",0,0.653389369062441,"BC"
"Alosa_sapidissima","Amphipoda",1,0.662407249080684,"BC"
"Alosa_sapidissima","Amphipoda",2,0.667697308296679,"BC"
"Alosa_sapidissima","Amphipoda",3,0.668749899532327,"BC"
"Alosa_sapidissima","Amphipoda",4,0.666510174728152,"BC"
"Alosa_sapidissima","Amphipoda",5,0.660514076935473,"BC"
"Alosa_sapidissima","Amphipoda",6,0.650458532572665,"BC"
"Alosa_sapidissima","Amphipoda",7,0.63711602483666,"BC"
"Alosa_sapidissima","Amphipoda",8,0.620801628995474,"BC"
"Alosa_sapidissima","Amphipoda",9,0.601652764736017,"BC"
"Alosa_sapidissima","Amphipoda",10,0.580720485080626,"BC"
"Alosa_sapidissima","Amphipoda",11,0.557654257577546,"BC"
"Alosa_sapidissima","Amphipoda",12,0.533609160751688,"BC"
"Alosa_sapidissima","Amphipoda",13,0.509379685634626,"BC"
"Alosa_sapidissima","Amphipoda",14,0.485029246258875,"BC"
"Alosa_sapidissima","Amphipoda",15,0.461909346597703,"BC"
"Alosa_sapidissima","Amphipoda",16,0.440238659660992,"BC"
"Alosa_sapidissima","Isopoda",-16,0.674236213739733,"zi_SW"
"Alosa_sapidissima","Isopoda",-15,0.687353217757079,"zi_SW"
"Alosa_sapidissima","Isopoda",-14,0.699089956857307,"zi_SW"
"Alosa_sapidissima","Isopoda",-13,0.709328026145523,"zi_SW"
"Alosa_sapidissima","Isopoda",-12,0.718538717108642,"zi_SW"
"Alosa_sapidissima","Isopoda",-11,0.726444430400382,"zi_SW"
"Alosa_sapidissima","Isopoda",-10,0.733927525834621,"zi_SW"
"Alosa_sapidissima","Isopoda",-9,0.738586144463978,"zi_SW"
"Alosa_sapidissima","Isopoda",-8,0.741979039748404,"zi_SW"
"Alosa_sapidissima","Isopoda",-7,0.743297760152431,"zi_SW"
"Alosa_sapidissima","Isopoda",-6,0.743425144880229,"zi_SW"
"Alosa_sapidissima","Isopoda",-5,0.741278509374053,"zi_SW"
"Alosa_sapidissima","Isopoda",-4,0.736864568889444,"zi_SW"
"Alosa_sapidissima","Isopoda",-3,0.730742693877593,"zi_SW"
"Alosa_sapidissima","Isopoda",-2,0.722150907585044,"zi_SW"
"Alosa_sapidissima","Isopoda",-1,0.71138213830563,"zi_SW"
"Alosa_sapidissima","Isopoda",0,0.697848270973158,"zi_SW"
"Alosa_sapidissima","Isopoda",1,0.651817121404111,"zi_SW"
"Alosa_sapidissima","Isopoda",2,0.606491418043048,"zi_SW"
"Alosa_sapidissima","Isopoda",3,0.56228744129976,"zi_SW"
"Alosa_sapidissima","Isopoda",4,0.518512301334296,"zi_SW"
"Alosa_sapidissima","Isopoda",5,0.476346436365475,"zi_SW"
"Alosa_sapidissima","Isopoda",6,0.435274720999902,"zi_SW"
"Alosa_sapidissima","Isopoda",7,0.396096683926919,"zi_SW"
"Alosa_sapidissima","Isopoda",8,0.357714134672309,"zi_SW"
"Alosa_sapidissima","Isopoda",9,0.31965840648866,"zi_SW"
"Alosa_sapidissima","Isopoda",10,0.282780843670526,"zi_SW"
"Alosa_sapidissima","Isopoda",11,0.247264658322726,"zi_SW"
"Alosa_sapidissima","Isopoda",12,0.211925799231795,"zi_SW"
"Alosa_sapidissima","Isopoda",13,0.178126354126533,"zi_SW"
"Alosa_sapidissima","Isopoda",14,0.145361931739508,"zi_SW"
"Alosa_sapidissima","Isopoda",15,0.113456984519494,"zi_SW"
"Alosa_sapidissima","Isopoda",16,0.0824266824495783,"zi_SW"
"Alosa_sapidissima","Isopoda",-16,-0.501272432037259,"zi_SE"
"Alosa_sapidissima","Isopoda",-15,-0.488192064819006,"zi_SE"
"Alosa_sapidissima","Isopoda",-14,-0.47488283003654,"zi_SE"
"Alosa_sapidissima","Isopoda",-13,-0.459212378255063,"zi_SE"
"Alosa_sapidissima","Isopoda",-12,-0.443087483738192,"zi_SE"
"Alosa_sapidissima","Isopoda",-11,-0.426069419627826,"zi_SE"
"Alosa_sapidissima","Isopoda",-10,-0.407432703680129,"zi_SE"
"Alosa_sapidissima","Isopoda",-9,-0.3870638798303,"zi_SE"
"Alosa_sapidissima","Isopoda",-8,-0.366481833712777,"zi_SE"
"Alosa_sapidissima","Isopoda",-7,-0.344684050980847,"zi_SE"
"Alosa_sapidissima","Isopoda",-6,-0.320746154581636,"zi_SE"
"Alosa_sapidissima","Isopoda",-5,-0.296137185003923,"zi_SE"
"Alosa_sapidissima","Isopoda",-4,-0.270345051621298,"zi_SE"
"Alosa_sapidissima","Isopoda",-3,-0.243346631142827,"zi_SE"
"Alosa_sapidissima","Isopoda",-2,-0.215585406295788,"zi_SE"
"Alosa_sapidissima","Isopoda",-1,-0.186523052332577,"zi_SE"
"Alosa_sapidissima","Isopoda",0,-0.156881947848151,"zi_SE"
"Alosa_sapidissima","Isopoda",1,-0.114001143965354,"zi_SE"
"Alosa_sapidissima","Isopoda",2,-0.0717491639983776,"zi_SE"
"Alosa_sapidissima","Isopoda",3,-0.0301873723666371,"zi_SE"
"Alosa_sapidissima","Isopoda",4,0.0110223104166942,"zi_SE"
"Alosa_sapidissima","Isopoda",5,0.050293739427731,"zi_SE"
"Alosa_sapidissima","Isopoda",6,0.0886798414860989,"zi_SE"
"Alosa_sapidissima","Isopoda",7,0.125081138361295,"zi_SE"
"Alosa_sapidissima","Isopoda",8,0.160688775729418,"zi_SE"
"Alosa_sapidissima","Isopoda",9,0.195642847808799,"zi_SE"
"Alosa_sapidissima","Isopoda",10,0.228942726059069,"zi_SE"
"Alosa_sapidissima","Isopoda",11,0.261694206292356,"zi_SE"
"Alosa_sapidissima","Isopoda",12,0.291900913309453,"zi_SE"
"Alosa_sapidissima","Isopoda",13,0.321839641108048,"zi_SE"
"Alosa_sapidissima","Isopoda",14,0.350315361263866,"zi_SE"
"Alosa_sapidissima","Isopoda",15,0.377088285565584,"zi_SE"
"Alosa_sapidissima","Isopoda",16,0.402828819609669,"zi_SE"
"Alosa_sapidissima","Isopoda",-16,-0.490877082503697,"zi_NW"
"Alosa_sapidissima","Isopoda",-15,-0.524660451307401,"zi_NW"
"Alosa_sapidissima","Isopoda",-14,-0.557779745188715,"zi_NW"
"Alosa_sapidissima","Isopoda",-13,-0.590870437027269,"zi_NW"
"Alosa_sapidissima","Isopoda",-12,-0.623498895209116,"zi_NW"
"Alosa_sapidissima","Isopoda",-11,-0.655246715412275,"zi_NW"
"Alosa_sapidissima","Isopoda",-10,-0.685820019338606,"zi_NW"
"Alosa_sapidissima","Isopoda",-9,-0.715471327687653,"zi_NW"
"Alosa_sapidissima","Isopoda",-8,-0.743992968486157,"zi_NW"
"Alosa_sapidissima","Isopoda",-7,-0.771137772742178,"zi_NW"
"Alosa_sapidissima","Isopoda",-6,-0.797846415376808,"zi_NW"
"Alosa_sapidissima","Isopoda",-5,-0.822310591379356,"zi_NW"
"Alosa_sapidissima","Isopoda",-4,-0.845748018948905,"zi_NW"
"Alosa_sapidissima","Isopoda",-3,-0.866916851372369,"zi_NW"
"Alosa_sapidissima","Isopoda",-2,-0.886657648477107,"zi_NW"
"Alosa_sapidissima","Isopoda",-1,-0.903795259781556,"zi_NW"
"Alosa_sapidissima","Isopoda",0,-0.919643743202371,"zi_NW"
"Alosa_sapidissima","Isopoda",1,-0.902787763113353,"zi_NW"
"Alosa_sapidissima","Isopoda",2,-0.886729796065862,"zi_NW"
"Alosa_sapidissima","Isopoda",3,-0.871533583312766,"zi_NW"
"Alosa_sapidissima","Isopoda",4,-0.857179118470103,"zi_NW"
"Alosa_sapidissima","Isopoda",5,-0.843502858050822,"zi_NW"
"Alosa_sapidissima","Isopoda",6,-0.830507792098326,"zi_NW"
"Alosa_sapidissima","Isopoda",7,-0.817968859902809,"zi_NW"
"Alosa_sapidissima","Isopoda",8,-0.805763050846291,"zi_NW"
"Alosa_sapidissima","Isopoda",9,-0.793536118664213,"zi_NW"
"Alosa_sapidissima","Isopoda",10,-0.780970809508534,"zi_NW"
"Alosa_sapidissima","Isopoda",11,-0.768013942224974,"zi_NW"
"Alosa_sapidissima","Isopoda",12,-0.754085812340599,"zi_NW"
"Alosa_sapidissima","Isopoda",13,-0.73908253870681,"zi_NW"
"Alosa_sapidissima","Isopoda",14,-0.722714545155178,"zi_NW"
"Alosa_sapidissima","Isopoda",15,-0.705117706763108,"zi_NW"
"Alosa_sapidissima","Isopoda",16,-0.685603059066056,"zi_NW"
"Alosa_sapidissima","Isopoda",-16,0.507524137839166,"zi_NE"
"Alosa_sapidissima","Isopoda",-15,0.500853751204555,"zi_NE"
"Alosa_sapidissima","Isopoda",-14,0.493080311476704,"zi_NE"
"Alosa_sapidissima","Isopoda",-13,0.484526886119825,"zi_NE"
"Alosa_sapidissima","Isopoda",-12,0.475228452069649,"zi_NE"
"Alosa_sapidissima","Isopoda",-11,0.46508300490954,"zi_NE"
"Alosa_sapidissima","Isopoda",-10,0.454229643543557,"zi_NE"
"Alosa_sapidissima","Isopoda",-9,0.442806818099214,"zi_NE"
"Alosa_sapidissima","Isopoda",-8,0.430864908386462,"zi_NE"
"Alosa_sapidissima","Isopoda",-7,0.418619028540069,"zi_NE"
"Alosa_sapidissima","Isopoda",-6,0.405916759628406,"zi_NE"
"Alosa_sapidissima","Isopoda",-5,0.392995985673635,"zi_NE"
"Alosa_sapidissima","Isopoda",-4,0.379870733489518,"zi_NE"
"Alosa_sapidissima","Isopoda",-3,0.366595184936676,"zi_NE"
"Alosa_sapidissima","Isopoda",-2,0.353330754441828,"zi_NE"
"Alosa_sapidissima","Isopoda",-1,0.340341742849554,"zi_NE"
"Alosa_sapidissima","Isopoda",0,0.327385611314197,"zi_NE"
"Alosa_sapidissima","Isopoda",1,0.311431690398837,"zi_NE"
"Alosa_sapidissima","Isopoda",2,0.294952125854199,"zi_NE"
"Alosa_sapidissima","Isopoda",3,0.277790370239034,"zi_NE"
"Alosa_sapidissima","Isopoda",4,0.260028965003184,"zi_NE"
"Alosa_sapidissima","Isopoda",5,0.24175071509197,"zi_NE"
"Alosa_sapidissima","Isopoda",6,0.223011676250618,"zi_NE"
"Alosa_sapidissima","Isopoda",7,0.203714371551713,"zi_NE"
"Alosa_sapidissima","Isopoda",8,0.183986992884753,"zi_NE"
"Alosa_sapidissima","Isopoda",9,0.163798948732495,"zi_NE"
"Alosa_sapidissima","Isopoda",10,0.142975719869345,"zi_NE"
"Alosa_sapidissima","Isopoda",11,0.121551565576865,"zi_NE"
"Alosa_sapidissima","Isopoda",12,0.0998631809709151,"zi_NE"
"Alosa_sapidissima","Isopoda",13,0.0773163193480312,"zi_NE"
"Alosa_sapidissima","Isopoda",14,0.0542577061086597,"zi_NE"
"Alosa_sapidissima","Isopoda",15,0.0306035985349993,"zi_NE"
"Alosa_sapidissima","Isopoda",16,0.0064462066746883,"zi_NE"
"Alosa_sapidissima","Isopoda",-16,0.336015397666304,"zi_BC"
"Alosa_sapidissima","Isopoda",-15,0.318036231707763,"zi_BC"
"Alosa_sapidissima","Isopoda",-14,0.298280918897512,"zi_BC"
"Alosa_sapidissima","Isopoda",-13,0.277587128092282,"zi_BC"
"Alosa_sapidissima","Isopoda",-12,0.254952715249928,"zi_BC"
"Alosa_sapidissima","Isopoda",-11,0.230922975717436,"zi_BC"
"Alosa_sapidissima","Isopoda",-10,0.205413872075657,"zi_BC"
"Alosa_sapidissima","Isopoda",-9,0.178943815328007,"zi_BC"
"Alosa_sapidissima","Isopoda",-8,0.151300808198936,"zi_BC"
"Alosa_sapidissima","Isopoda",-7,0.122255572293109,"zi_BC"
"Alosa_sapidissima","Isopoda",-6,0.0917113984903948,"zi_BC"
"Alosa_sapidissima","Isopoda",-5,0.0600174387604111,"zi_BC"
"Alosa_sapidissima","Isopoda",-4,0.0267273278643851,"zi_BC"
"Alosa_sapidissima","Isopoda",-3,-0.00752255259176178,"zi_BC"
"Alosa_sapidissima","Isopoda",-2,-0.0432955454896414,"zi_BC"
"Alosa_sapidissima","Isopoda",-1,-0.080634518702086,"zi_BC"
"Alosa_sapidissima","Isopoda",0,-0.120004992424011,"zi_BC"
"Alosa_sapidissima","Isopoda",1,-0.156472424773444,"zi_BC"
"Alosa_sapidissima","Isopoda",2,-0.191789446145102,"zi_BC"
"Alosa_sapidissima","Isopoda",3,-0.226310544756509,"zi_BC"
"Alosa_sapidissima","Isopoda",4,-0.258435261233898,"zi_BC"
"Alosa_sapidissima","Isopoda",5,-0.28830057155894,"zi_BC"
"Alosa_sapidissima","Isopoda",6,-0.319372005074014,"zi_BC"
"Alosa_sapidissima","Isopoda",7,-0.347714326510807,"zi_BC"
"Alosa_sapidissima","Isopoda",8,-0.374335517798569,"zi_BC"
"Alosa_sapidissima","Isopoda",9,-0.399556555565185,"zi_BC"
"Alosa_sapidissima","Isopoda",10,-0.423752594042268,"zi_BC"
"Alosa_sapidissima","Isopoda",11,-0.447881185186242,"zi_BC"
"Alosa_sapidissima","Isopoda",12,-0.470767934296475,"zi_BC"
"Alosa_sapidissima","Isopoda",13,-0.493744737554716,"zi_BC"
"Alosa_sapidissima","Isopoda",14,-0.514630043918543,"zi_BC"
"Alosa_sapidissima","Isopoda",15,-0.533324335752814,"zi_BC"
"Alosa_sapidissima","Isopoda",16,-0.551865456387101,"zi_BC"
"Alosa_sapidissima","Isopoda",-16,0.4263532226636,"SW"
"Alosa_sapidissima","Isopoda",-15,0.455094764053622,"SW"
"Alosa_sapidissima","Isopoda",-14,0.483022395769357,"SW"
"Alosa_sapidissima","Isopoda",-13,0.508917882672921,"SW"
"Alosa_sapidissima","Isopoda",-12,0.534482014688853,"SW"
"Alosa_sapidissima","Isopoda",-11,0.555996741854258,"SW"
"Alosa_sapidissima","Isopoda",-10,0.575024664774933,"SW"
"Alosa_sapidissima","Isopoda",-9,0.591162268631035,"SW"
"Alosa_sapidissima","Isopoda",-8,0.603603501456566,"SW"
"Alosa_sapidissima","Isopoda",-7,0.609482812351099,"SW"
"Alosa_sapidissima","Isopoda",-6,0.611589560126729,"SW"
"Alosa_sapidissima","Isopoda",-5,0.608759379484781,"SW"
"Alosa_sapidissima","Isopoda",-4,0.600949616241693,"SW"
"Alosa_sapidissima","Isopoda",-3,0.58867239877483,"SW"
"Alosa_sapidissima","Isopoda",-2,0.571364675160793,"SW"
"Alosa_sapidissima","Isopoda",-1,0.549828556144531,"SW"
"Alosa_sapidissima","Isopoda",0,0.522563431150916,"SW"
"Alosa_sapidissima","Isopoda",1,0.46598708453908,"SW"
"Alosa_sapidissima","Isopoda",2,0.415076742644756,"SW"
"Alosa_sapidissima","Isopoda",3,0.371342429217266,"SW"
"Alosa_sapidissima","Isopoda",4,0.333253704834844,"SW"
"Alosa_sapidissima","Isopoda",5,0.301811926302704,"SW"
"Alosa_sapidissima","Isopoda",6,0.27573684179472,"SW"
"Alosa_sapidissima","Isopoda",7,0.253739835697774,"SW"
"Alosa_sapidissima","Isopoda",8,0.236854325539915,"SW"
"Alosa_sapidissima","Isopoda",9,0.223716138290155,"SW"
"Alosa_sapidissima","Isopoda",10,0.212205310495221,"SW"
"Alosa_sapidissima","Isopoda",11,0.202174059272304,"SW"
"Alosa_sapidissima","Isopoda",12,0.193251766642897,"SW"
"Alosa_sapidissima","Isopoda",13,0.184010846482909,"SW"
"Alosa_sapidissima","Isopoda",14,0.17331424406712,"SW"
"Alosa_sapidissima","Isopoda",15,0.160378135449646,"SW"
"Alosa_sapidissima","Isopoda",16,0.145611304535708,"SW"
"Alosa_sapidissima","Isopoda",-16,-0.023037431789271,"SE"
"Alosa_sapidissima","Isopoda",-15,-0.0315464974532665,"SE"
"Alosa_sapidissima","Isopoda",-14,-0.03786805914685,"SE"
"Alosa_sapidissima","Isopoda",-13,-0.0414888298350184,"SE"
"Alosa_sapidissima","Isopoda",-12,-0.0420932668543077,"SE"
"Alosa_sapidissima","Isopoda",-11,-0.0394728028829746,"SE"
"Alosa_sapidissima","Isopoda",-10,-0.0336180434238392,"SE"
"Alosa_sapidissima","Isopoda",-9,-0.0244092975767696,"SE"
"Alosa_sapidissima","Isopoda",-8,-0.0119933923495528,"SE"
"Alosa_sapidissima","Isopoda",-7,0.00360087521394896,"SE"
"Alosa_sapidissima","Isopoda",-6,0.0222934817713275,"SE"
"Alosa_sapidissima","Isopoda",-5,0.0438317676301387,"SE"
"Alosa_sapidissima","Isopoda",-4,0.0679511291985502,"SE"
"Alosa_sapidissima","Isopoda",-3,0.0943657965781756,"SE"
"Alosa_sapidissima","Isopoda",-2,0.12274313041956,"SE"
"Alosa_sapidissima","Isopoda",-1,0.152916708330304,"SE"
"Alosa_sapidissima","Isopoda",0,0.184672737172079,"SE"
"Alosa_sapidissima","Isopoda",1,0.187256184355471,"SE"
"Alosa_sapidissima","Isopoda",2,0.184801197138667,"SE"
"Alosa_sapidissima","Isopoda",3,0.177863818657903,"SE"
"Alosa_sapidissima","Isopoda",4,0.164516127247743,"SE"
"Alosa_sapidissima","Isopoda",5,0.146887947527896,"SE"
"Alosa_sapidissima","Isopoda",6,0.125249106419908,"SE"
"Alosa_sapidissima","Isopoda",7,0.0998587194096912,"SE"
"Alosa_sapidissima","Isopoda",8,0.0721867595473998,"SE"
"Alosa_sapidissima","Isopoda",9,0.0416176733325506,"SE"
"Alosa_sapidissima","Isopoda",10,0.0107158647965938,"SE"
"Alosa_sapidissima","Isopoda",11,-0.0210851672990259,"SE"
"Alosa_sapidissima","Isopoda",12,-0.0509583134585219,"SE"
"Alosa_sapidissima","Isopoda",13,-0.0778637027656111,"SE"
"Alosa_sapidissima","Isopoda",14,-0.100863232711138,"SE"
"Alosa_sapidissima","Isopoda",15,-0.120133222931331,"SE"
"Alosa_sapidissima","Isopoda",16,-0.134162323117416,"SE"
"Alosa_sapidissima","Isopoda",-16,0.378048659980168,"NW"
"Alosa_sapidissima","Isopoda",-15,0.385618149510148,"NW"
"Alosa_sapidissima","Isopoda",-14,0.389791230156563,"NW"
"Alosa_sapidissima","Isopoda",-13,0.390580455678089,"NW"
"Alosa_sapidissima","Isopoda",-12,0.388744962265968,"NW"
"Alosa_sapidissima","Isopoda",-11,0.385227335782666,"NW"
"Alosa_sapidissima","Isopoda",-10,0.379971164517742,"NW"
"Alosa_sapidissima","Isopoda",-9,0.373036769684262,"NW"
"Alosa_sapidissima","Isopoda",-8,0.366231308945823,"NW"
"Alosa_sapidissima","Isopoda",-7,0.359890040455598,"NW"
"Alosa_sapidissima","Isopoda",-6,0.354509744198922,"NW"
"Alosa_sapidissima","Isopoda",-5,0.351134810700009,"NW"
"Alosa_sapidissima","Isopoda",-4,0.349716650499403,"NW"
"Alosa_sapidissima","Isopoda",-3,0.350979217389386,"NW"
"Alosa_sapidissima","Isopoda",-2,0.354877687344759,"NW"
"Alosa_sapidissima","Isopoda",-1,0.362418149941615,"NW"
"Alosa_sapidissima","Isopoda",0,0.37326388287692,"NW"
"Alosa_sapidissima","Isopoda",1,0.387810029150401,"NW"
"Alosa_sapidissima","Isopoda",2,0.396016088027596,"NW"
"Alosa_sapidissima","Isopoda",3,0.397803162809037,"NW"
"Alosa_sapidissima","Isopoda",4,0.393627644817065,"NW"
"Alosa_sapidissima","Isopoda",5,0.383554578026786,"NW"
"Alosa_sapidissima","Isopoda",6,0.369029181557074,"NW"
"Alosa_sapidissima","Isopoda",7,0.351835019260198,"NW"
"Alosa_sapidissima","Isopoda",8,0.331606756641129,"NW"
"Alosa_sapidissima","Isopoda",9,0.309705447665976,"NW"
"Alosa_sapidissima","Isopoda",10,0.287318739771076,"NW"
"Alosa_sapidissima","Isopoda",11,0.265733683472424,"NW"
"Alosa_sapidissima","Isopoda",12,0.246146756320512,"NW"
"Alosa_sapidissima","Isopoda",13,0.228983085905148,"NW"
"Alosa_sapidissima","Isopoda",14,0.214777648878205,"NW"
"Alosa_sapidissima","Isopoda",15,0.203246567783116,"NW"
"Alosa_sapidissima","Isopoda",16,0.195911341296603,"NW"
"Alosa_sapidissima","Isopoda",-16,0.415093264642033,"NE"
"Alosa_sapidissima","Isopoda",-15,0.416496948496965,"NE"
"Alosa_sapidissima","Isopoda",-14,0.417176386199604,"NE"
"Alosa_sapidissima","Isopoda",-13,0.415685321115029,"NE"
"Alosa_sapidissima","Isopoda",-12,0.412846837347385,"NE"
"Alosa_sapidissima","Isopoda",-11,0.407150942345734,"NE"
"Alosa_sapidissima","Isopoda",-10,0.399542840489286,"NE"
"Alosa_sapidissima","Isopoda",-9,0.389331786859077,"NE"
"Alosa_sapidissima","Isopoda",-8,0.376215354839313,"NE"
"Alosa_sapidissima","Isopoda",-7,0.360286690384239,"NE"
"Alosa_sapidissima","Isopoda",-6,0.34077015282578,"NE"
"Alosa_sapidissima","Isopoda",-5,0.318176105058125,"NE"
"Alosa_sapidissima","Isopoda",-4,0.291984201099999,"NE"
"Alosa_sapidissima","Isopoda",-3,0.262209830343169,"NE"
"Alosa_sapidissima","Isopoda",-2,0.229414705056346,"NE"
"Alosa_sapidissima","Isopoda",-1,0.193951850859499,"NE"
"Alosa_sapidissima","Isopoda",0,0.154516341007825,"NE"
"Alosa_sapidissima","Isopoda",1,0.123353324328092,"NE"
"Alosa_sapidissima","Isopoda",2,0.0971382459822399,"NE"
"Alosa_sapidissima","Isopoda",3,0.0772466123631432,"NE"
"Alosa_sapidissima","Isopoda",4,0.0622873861357515,"NE"
"Alosa_sapidissima","Isopoda",5,0.0531858250729301,"NE"
"Alosa_sapidissima","Isopoda",6,0.0514552722384367,"NE"
"Alosa_sapidissima","Isopoda",7,0.0535692035298728,"NE"
"Alosa_sapidissima","Isopoda",8,0.0588901480548514,"NE"
"Alosa_sapidissima","Isopoda",9,0.0663067142696269,"NE"
"Alosa_sapidissima","Isopoda",10,0.0767716350679557,"NE"
"Alosa_sapidissima","Isopoda",11,0.0864376237117283,"NE"
"Alosa_sapidissima","Isopoda",12,0.0948398537567529,"NE"
"Alosa_sapidissima","Isopoda",13,0.101537010497027,"NE"
"Alosa_sapidissima","Isopoda",14,0.104576368468223,"NE"
"Alosa_sapidissima","Isopoda",15,0.103305528601558,"NE"
