"","var","regime_shift","upper","lower","upper_zi","lower_zi"
"55","Chondrus SE",1,-0.0198368973313617,-0.217160561544694,-0.0434360195527796,-0.328128090635513
"56","Chondrus SE",2,0.308143230155368,0.112353903464617,-0.0105438957192531,-0.251147943968853
"57","Chondrus SE",3,0.391528612669351,0.106019527862746,0.301315907692757,0.0343788472388177
"58","Chondrus SW",1,0.0706643580308151,-0.0304273660271188,0.257254342417679,-0.00848889728415201
"59","Chondrus SW",2,0.0400283475027637,-0.0801687248306582,0.0431793534265541,-0.222753293098124
"60","Chondrus SW",3,-0.0149269713238576,-0.267410056938165,0.609704100418782,0.211894024675275
"61","Fucus BC",1,0.09541858935001,0.00258750681564372,-0.0110672281490376,-0.16246607758044
"62","Fucus BC",2,0.0436236419402091,-0.047892406389618,0.0251469517639706,-0.133141065670383
"63","Fucus BC",3,0.0691071735011349,-0.0148733482564739,-0.0356781373441831,-0.172944779337326
"64","Fucus NE",1,0.0922310049802443,-0.0136798000154204,-0.054776092167955,-0.246471277110836
"65","Fucus NE",2,0.015394148952469,-0.0683237542862425,-0.0302167291151477,-0.187823230294687
"66","Fucus NE",3,0.0720724262949181,-0.0198705437751815,0.151668825376223,-0.0198346270098347
"67","Fucus NW",1,0.183223830188721,-0.00627243311972804,0.09012318199465,-0.0328461649475374
"68","Fucus NW",2,0.0251745349450864,-0.0994155841167942,0.0913997805432567,-0.0293134062503576
"69","Fucus NW",3,0.0475542631709592,-0.0908687366890163,0.0242137043004113,-0.0842646977458968
"70","Fucus SE",1,0.0256863646652844,-0.117886655839025,-0.0382732159447844,-0.273916867194464
"71","Fucus SE",2,0.122593027359312,-0.0304029796564428,0.231177775450355,-0.000875830264131734
"72","Fucus SE",3,0.21781404006294,0.00132436214820895,-0.0485390544797766,-0.408750541028822
"73","Fucus SW",1,0.027521773469682,-0.0684125795468702,0.157373765184649,-0.0166542919839395
"74","Fucus SW",2,0.0675510121123381,-0.0201744195537451,0.0439551693892018,-0.133910984443127
"75","Fucus SW",3,0.0538773831244296,-0.036800151138635,0.0125791125783944,-0.177842385791146
"76","Isopoda BC",1,-0.832857685529732,-0.936008132806311,-0.0174980896304235,-0.422248229861955
"77","Isopoda BC",2,-0.795683087072864,-1.1554776363395,0.0590679694209928,-0.533224480695157
"78","Isopoda BC",3,-0.731287531478636,-1.90956304113155,0.54784585507692,-0.043444011400809
"79","Isopoda NE",1,1.46092917490556,0.655501216422135,0.231182712449213,-0.0818565363878729
"80","Isopoda NE",2,0.887812084067941,0.118826855681261,0.0013533357861128,-0.351249996331229
"81","Isopoda NE",3,0.939323010284166,-0.255739929774079,0.441506396962362,-0.0143869781556928
"82","Isopoda NW",1,1.55438813930997,1.31307997979692,0.0676417165693014,-0.562723939220304
"83","Isopoda NW",2,-0.767013826485933,-1.94179265818667,0.516025830657238,-0.0100078752657343
"84","Isopoda NW",3,-0.405908692045145,-1.95128239647117,0.221729357637047,-0.198425709216233
"85","Isopoda SE",1,-0.754169976290973,-1.16908189467064,0.153716429638168,-0.0267651557714485
"86","Isopoda SE",2,-0.344176775272914,-0.538618920453359,0.110931302101197,-0.0421956950769254
"87","Isopoda SE",3,1.03789997065168,0.442017003185496,0.0122360498181126,-0.168541837478088
"88","Isopoda SW",1,-0.621320221679992,-0.7778721689956,0.0128380406824967,-0.272566258164913
